Site,Latitude,Longitude,Date,Air Temperature (C°),Air Temperature Uncertainty (C°),Wind Direction at 3m (°N),Wind Direction at 3m Uncertainty (°N),Wind Speed at 3m (m/s),Wind Speed at 3m Uncertainty (m/s),Wind Speed at 3m (std dev) (m/s),DHI (Wh/m2),DHI Uncertainty (Wh/m2),Standard Deviation DHI (Wh/m2),DNI (Wh/m2),DNI Uncertainty (Wh/m2),Standard Deviation DNI (Wh/m2),GHI (Wh/m2),GHI Uncertainty (Wh/m2),Standard Deviation GHI (Wh/m2),Peak Wind Speed at 3m (m/s),Peak Wind Speed at 3m Uncertainty (m/s),Relative Humidity (%),Relative Humidity Uncertainty (%),Barometric Pressure (mB (hPa equiv)),Barometric Pressure Uncertainty (mB (hPa equiv)),Unnamed: 26,Day of Year
Riyadh - KSU,24.72359,46.61639,09-01-2017,1.2305658483158488,0.5,38.0,4.1,-0.6332426948885723,0.0,1.1,2557.729545,2054.9,209.7,339.6,6637.3,554.2,896.6,6742.2,605.5,284.9,12.5,0.1,12.7,3.1,934.6,4.9,9
Riyadh - KSU,24.72359,46.61639,10-01-2017,0.5117378498693862,0.5,118.0,4.0,-0.8028296511711349,0.0,0.9,2557.729545,1745.2,128.1,340.7,6675.4,459.0,693.3,5978.9,373.8,258.3,13.9,0.0,19.1,3.0,938.9,4.7,10
Riyadh - KSU,24.72359,46.61639,11-01-2017,-0.6506223178312758,0.5,110.0,4.0,-0.6332426948885723,0.0,0.9,2557.729545,1577.4,139.3,393.1,5164.4,446.1,2104.7,4498.9,328.7,944.1,9.1,0.0,35.5,3.0,941.8,4.7,11
Riyadh - KSU,24.72359,46.61639,03-01-2018,-0.17650172311126913,0.5,100.0,4.0,-0.37886226046472904,0.0,1.1,2557.729545,2318.5,198.8,708.0,5733.3,513.6,2201.4,6286.7,434.2,1009.0,12.3,0.1,23.0,3.0,939.4,4.7,3
Riyadh - KSU,24.72359,46.61639,04-01-2018,-0.023559595782234606,0.5,195.0,4.0,-0.12448182604088529,0.0,1.2,2557.729545,3399.3,265.0,745.4,3434.4,348.9,1994.8,6105.1,453.6,1467.3,20.5,0.1,33.4,3.0,936.7,4.7,4
Riyadh - KSU,24.72359,46.61639,05-01-2018,0.9246815936577798,0.5,208.0,4.0,-0.12448182604088529,0.0,1.2,2557.729545,3500.5,262.1,694.8,4557.7,389.0,1836.5,7141.6,474.7,885.2,12.3,0.1,18.1,3.0,935.1,4.7,5
Riyadh - KSU,24.72359,46.61639,06-01-2018,1.5976269539055314,0.5,245.0,4.0,0.04510513024167684,0.1,1.5,2557.729545,3191.4,245.8,657.6,5845.5,439.4,1336.3,7787.4,484.8,342.5,14.9,0.1,12.6,3.0,931.0,4.7,6
Riyadh - KSU,24.72359,46.61639,07-01-2018,1.6740980175700486,0.5,243.0,3.7,-0.12448182604088529,0.1,1.4,2557.729545,2897.7,217.3,580.9,5911.1,474.3,1411.1,7549.8,535.4,558.8,14.7,0.1,11.8,3.0,928.6,4.6,7
Riyadh - KSU,24.72359,46.61639,08-01-2018,1.5211558902410143,0.5,238.0,4.0,-0.37886226046472904,0.0,1.4,2557.729545,2459.3,183.9,599.9,6446.6,496.2,1349.2,7345.4,463.1,317.5,13.3,0.1,13.3,3.0,930.3,4.7,8
Riyadh - KSU,24.72359,46.61639,09-01-2018,1.4293906138435932,0.5,272.0,4.0,-0.5484492167472913,0.0,1.3,2557.729545,2366.5,169.4,314.9,5812.3,420.4,800.1,6565.6,410.3,327.9,12.0,0.1,14.3,3.0,934.6,4.7,9
Riyadh - KSU,24.72359,46.61639,10-01-2018,0.3129130843416418,0.5,129.0,3.7,-0.7180361730298537,0.0,1.0,2557.729545,2006.4,182.5,585.0,4792.2,422.3,2365.6,5125.0,355.3,1260.9,12.3,0.0,30.6,3.0,940.2,4.7,10
Riyadh - KSU,24.72359,46.61639,11-01-2018,-0.8800355088248275,0.5,58.0,3.7,-0.37886226046472904,0.0,1.0,2557.729545,1887.6,159.4,491.8,3492.5,370.2,1958.9,3889.5,276.4,838.5,9.3,0.0,56.6,3.0,941.9,4.7,11
Riyadh - KSU,24.72359,46.61639,12-01-2018,-1.323567678079028,0.5,126.0,3.7,-0.46365573860601006,0.0,0.8,2557.729545,1442.7,122.8,355.2,4760.7,358.2,1460.8,3977.8,261.8,531.2,8.3,0.0,50.5,3.0,943.5,4.7,12
Riyadh - KSU,24.72359,46.61639,01-01-2019,-1.3541561035448348,0.5,206.0,3.7,-0.37886226046472904,0.0,1.0,2557.729545,2100.8,176.7,583.5,3592.9,351.9,1497.9,4125.2,272.3,329.1,10.1,0.1,36.5,3.0,942.9,4.7,1
Riyadh - KSU,24.72359,46.61639,02-01-2019,-1.3694503162777378,0.5,234.0,3.7,-0.12448182604088529,0.0,1.2,2557.729545,2046.4,171.4,705.8,4755.0,532.9,2392.3,4913.4,348.7,856.9,14.1,0.1,36.8,3.0,941.6,4.6,2
Riyadh - KSU,24.72359,46.61639,03-01-2019,-0.925918147023538,0.5,214.0,3.7,0.04510513024167684,0.0,1.1,2557.729545,2525.2,340.6,938.4,5356.4,619.6,2365.9,6189.1,653.3,706.7,11.5,0.1,28.0,3.0,939.2,4.6,3
Riyadh - KSU,24.72359,46.61639,04-01-2019,-0.20709014857707592,0.5,213.0,4.0,-0.12448182604088529,0.0,1.1,2557.729545,2922.9,600.7,751.1,4329.2,1163.2,2487.5,6199.7,1206.7,1266.9,13.1,0.1,31.3,3.0,937.7,4.7,4
Riyadh - KSU,24.72359,46.61639,05-01-2019,0.8940931681919725,0.5,219.0,4.0,-0.46365573860601006,0.0,1.1,2557.729545,2962.2,723.2,667.8,4113.4,1397.2,2237.9,6209.3,1467.7,1389.9,13.1,0.1,21.9,3.0,935.9,4.7,5
Riyadh - KSU,24.72359,46.61639,06-01-2019,1.6740980175700486,0.5,258.0,4.0,-0.37886226046472904,0.0,1.3,2557.729545,2606.6,782.8,744.4,6062.2,1466.9,1737.1,7261.7,1501.3,525.0,14.7,0.1,12.3,3.0,932.0,4.7,6
Riyadh - KSU,24.72359,46.61639,07-01-2019,1.6740980175700486,0.5,241.0,4.0,-0.03968834789960441,0.0,1.5,2557.729545,2394.1,352.4,631.4,7027.0,1497.8,1389.0,7737.8,1484.3,324.3,17.6,0.1,11.9,3.0,929.0,4.7,7
Riyadh - KSU,24.72359,46.61639,08-01-2019,1.5670385284397241,0.5,238.0,4.0,-0.2940687823234478,0.0,1.2,2557.729545,2176.6,176.7,520.0,7002.8,478.7,1178.3,7412.5,458.6,341.8,12.3,0.1,12.4,3.0,930.4,4.7,8
Riyadh - KSU,24.72359,46.61639,09-01-2019,1.352919550179076,0.5,273.0,4.0,-0.5484492167472913,0.0,1.1,2557.729545,2004.4,175.5,464.5,6547.9,479.2,1088.5,6639.2,412.5,344.4,12.0,0.1,15.8,3.0,934.0,4.7,9
Riyadh - KSU,24.72359,46.61639,10-01-2019,0.6340915517326139,0.5,18.0,4.0,-0.6332426948885723,0.0,0.9,2557.729545,1800.2,139.4,391.0,5991.1,420.4,956.3,5614.5,353.1,306.8,9.9,0.0,23.6,3.0,938.3,4.7,10
Riyadh - KSU,24.72359,46.61639,11-01-2019,-0.7576818069615998,0.5,28.0,4.0,-0.5484492167472913,0.0,0.9,2557.729545,1703.6,142.7,450.6,4160.2,369.9,2256.1,4052.7,291.8,1053.3,8.8,0.0,42.8,3.0,941.5,4.7,11
Riyadh - KSU,24.72359,46.61639,12-01-2019,-1.4153329544764484,0.5,40.0,4.0,-0.46365573860601006,0.0,0.9,2557.729545,1288.7,122.0,448.8,5120.3,442.8,2220.7,3978.1,269.5,726.1,9.3,0.1,46.3,3.0,942.3,4.7,12
Riyadh - KSU,24.72359,46.61639,01-01-2020,-1.8741593364635518,0.5,252.0,4.0,-0.46365573860601006,0.0,1.0,2557.729545,1305.5,361.8,500.4,5841.8,1544.0,1791.7,4446.7,984.5,855.5,9.1,0.1,40.8,3.0,942.8,4.7,1
Riyadh - KSU,24.72359,46.61639,02-01-2020,-1.231802401681607,0.5,50.0,4.0,-0.12448182604088529,0.0,1.1,2557.729545,2118.4,616.8,733.0,4982.2,1706.0,2228.3,5154.1,1201.6,704.4,12.5,0.1,27.8,3.0,942.4,4.7,2
Riyadh - KSU,24.72359,46.61639,03-01-2020,-0.6047396796325654,0.5,236.0,4.0,-0.2940687823234478,0.0,1.1,2557.729545,2676.4,698.2,742.0,5101.0,1523.1,2010.5,6235.7,1294.4,741.3,10.9,0.1,24.9,3.0,938.4,4.7,3
Riyadh - KSU,24.72359,46.61639,04-01-2020,0.20585359521131716,0.5,32.0,4.0,-0.03968834789960441,0.0,1.1,2557.729545,3200.1,869.1,675.5,3992.3,1277.6,1827.8,6285.3,1422.1,1006.5,13.1,0.1,29.0,3.0,936.7,4.7,4
Riyadh - KSU,24.72359,46.61639,05-01-2020,0.9858584445893934,0.5,276.0,4.0,-0.2940687823234478,0.0,1.1,2557.729545,3132.4,831.9,798.3,5272.8,1459.3,2160.6,7182.2,1517.4,962.1,11.7,0.1,16.3,3.0,936.2,4.7,5
Riyadh - KSU,24.72359,46.61639,09-01-2020,1.2305658483158488,0.5,266.0,4.0,-0.6332426948885723,0.0,1.2,2557.729545,2016.9,547.9,442.2,6497.7,1506.8,1017.8,6630.2,1351.0,262.1,14.1,0.1,15.2,3.0,934.1,4.7,9
Riyadh - KSU,24.72359,46.61639,10-01-2020,0.11408831881389678,0.5,259.0,4.0,-0.8028296511711349,0.0,0.9,2557.729545,1247.3,328.4,248.9,7725.2,1650.3,707.5,5985.7,1226.7,295.7,9.1,0.0,17.0,3.0,939.5,4.7,10
Riyadh - KSU,24.72359,46.61639,11-01-2020,-0.5435628287009517,0.5,58.0,4.0,-0.46365573860601006,0.0,1.0,2557.729545,1331.9,394.5,362.6,5734.9,1511.6,2170.6,4530.7,1037.6,945.3,9.9,0.1,36.1,3.0,941.6,4.7,11
Riyadh - KSU,24.72359,46.61639,12-01-2020,-1.4612155926751589,0.5,31.0,4.0,-0.5484492167472913,0.0,0.9,2557.729545,1489.7,433.2,475.4,4640.4,1309.5,1891.9,3933.7,857.1,675.8,8.5,0.0,49.0,3.0,943.6,4.7,12
Riyadh - KSU,24.72359,46.61639,01-01-2021,-1.5835692945383866,0.5,32.0,4.0,-0.6332426948885723,0.0,1.0,2557.729545,1550.3,433.7,431.9,5067.0,1395.0,1982.6,4327.6,968.6,790.2,10.7,0.0,40.7,3.0,943.8,4.7,1
Riyadh - KSU,24.72359,46.61639,02-01-2021,-1.3082734653461243,0.5,0.0,0.0,-0.2940687823234478,0.0,1.1,2557.729545,1799.3,588.6,708.3,5203.8,1754.1,2842.3,4880.6,1181.2,1196.8,9.6,0.1,37.6,3.0,942.2,4.7,2
Riyadh - KSU,24.72359,46.61639,03-01-2021,-0.2682669995086895,0.5,275.0,4.0,-0.12448182604088529,0.0,1.2,2557.729545,2866.7,820.2,671.8,4834.0,1227.3,1548.2,6313.1,1349.9,584.7,12.8,0.1,20.6,3.0,939.3,4.7,3
Riyadh - KSU,24.72359,46.61639,04-01-2021,0.389384148006159,0.5,269.0,3.7,-0.37886226046472904,0.0,1.3,2557.729545,3077.5,815.9,699.1,5034.0,1456.1,2061.0,6907.5,1503.9,1045.2,13.6,0.1,16.8,3.0,938.1,4.7,4
Riyadh - KSU,24.72359,46.61639,05-01-2021,1.2917426992474623,0.5,349.0,4.0,-0.46365573860601006,0.0,1.0,2557.729545,2738.9,680.2,590.5,6268.5,1492.8,1543.3,7581.9,1537.1,587.7,17.3,0.0,12.8,3.0,934.2,4.7,5
Riyadh - KSU,24.72359,46.61639,07-01-2021,1.9035112085636006,0.5,283.0,4.0,-0.2940687823234478,0.0,1.3,2557.729545,2563.7,584.7,395.9,6441.0,1544.2,1138.6,7521.9,1551.0,485.6,12.8,0.1,16.3,3.0,928.0,4.6,7
Riyadh - KSU,24.72359,46.61639,08-01-2021,1.7658632939674697,0.5,275.0,3.7,-0.46365573860601006,0.0,1.2,2557.729545,2211.4,162.0,323.5,6769.8,440.7,776.6,7314.8,440.7,216.9,13.1,0.1,13.5,3.0,930.7,4.6,8
Riyadh - KSU,24.72359,46.61639,09-01-2021,1.1082121464526207,0.5,262.0,4.0,-0.20927530418216653,0.0,1.4,2557.729545,1875.2,468.4,344.9,6940.9,1613.5,861.2,6750.1,1387.9,293.7,12.3,0.1,15.4,3.0,933.7,4.7,9
Riyadh - KSU,24.72359,46.61639,10-01-2021,0.5729147008010003,0.5,325.0,4.0,-0.6332426948885723,0.0,1.0,2557.729545,1681.4,122.6,310.7,6241.3,418.8,993.3,5645.1,363.1,432.7,11.2,0.0,20.7,3.0,939.0,4.7,10
Riyadh - KSU,24.72359,46.61639,11-01-2021,-0.512974403235145,0.5,307.0,4.0,-0.7180361730298537,0.0,0.9,2557.729545,1465.7,120.1,334.7,5656.9,405.6,1077.3,4651.8,303.0,340.7,9.3,0.0,30.5,3.0,941.5,4.7,11
Riyadh - KSU,24.72359,46.61639,12-01-2021,-1.3541561035448348,0.5,358.0,4.0,-0.6332426948885723,0.0,1.0,2557.729545,1528.9,138.4,472.0,4263.2,416.1,2235.1,3779.4,273.9,866.6,9.3,0.0,37.3,3.0,943.2,4.7,12
Majmaah - University,25.85891,45.41889,01-01-2017,-1.9965130383267795,0.5,81.0,4.0,0.6386594772306452,0.1,1.7,2557.729545,1611.9,493.5,541.1,4846.9,1203.2,1870.5,4179.1,942.8,474.5,13.6,0.1,40.7,3.0,936.6,4.7,1
Majmaah - University,25.85891,45.41889,02-01-2017,-2.210632016587428,0.5,90.0,4.0,0.8082464335132072,0.1,1.9,2557.729545,1949.1,561.9,615.5,4732.1,1663.3,2537.3,4783.2,1152.2,1048.0,14.4,0.1,39.6,3.0,937.0,4.7,2
Majmaah - University,25.85891,45.41889,03-01-2017,-1.0176834234209589,0.5,130.0,4.0,1.5713877367847382,0.1,2.2,2557.729545,2868.3,729.9,683.9,3001.6,1052.2,2010.6,4958.5,1207.5,1208.5,19.2,0.1,40.8,3.0,932.1,4.7,3
Majmaah - University,25.85891,45.41889,04-01-2017,0.007028829683572731,0.5,111.0,4.0,1.1474203460783323,0.1,2.0,2557.729545,3386.2,876.1,815.8,3876.1,1503.0,2205.5,6331.3,1450.8,998.7,26.4,0.1,25.8,3.0,932.5,4.7,4
Majmaah - University,25.85891,45.41889,05-01-2017,0.8176221045274552,0.5,149.0,4.0,0.8082464335132072,0.1,1.8,2557.729545,3634.7,925.3,715.6,4113.2,1200.7,1649.1,6955.8,1492.7,774.9,23.5,0.1,19.4,3.0,929.8,4.7,5
Majmaah - University,25.85891,45.41889,06-01-2017,1.1999774228500415,0.5,20.0,4.0,0.553865999089364,0.1,2.0,2557.729545,2535.3,905.3,769.9,7085.1,1694.7,1719.8,7907.4,1611.5,645.5,15.2,0.1,10.0,3.0,926.7,4.6,6
Majmaah - University,25.85891,45.41889,09-01-2017,0.8635047427261662,0.5,36.0,4.0,0.12989860838295808,0.1,1.8,2557.729545,2161.9,252.8,522.8,6542.7,605.0,1205.7,6766.3,596.4,364.1,15.2,0.1,10.3,3.0,929.3,4.7,9
Majmaah - University,25.85891,45.41889,10-01-2017,0.15997095701260725,0.5,173.0,3.7,0.29948556466552056,0.1,1.8,2557.729545,1768.2,124.1,333.5,6498.1,429.2,748.8,5844.2,360.7,254.6,13.1,0.1,15.7,3.0,932.9,4.6,10
Majmaah - University,25.85891,45.41889,11-01-2017,-1.032977636153862,0.5,130.0,4.0,0.3842790428068014,0.1,1.7,2557.729545,1633.2,151.8,534.6,4861.8,446.5,2274.9,4333.5,329.6,1102.2,12.5,0.1,34.6,3.0,935.5,4.7,11
